"","month","value","source","iso3","tbase","method"
"289","Jun",3.69294762611389,"CDDs_worldclim (1970-2000 avg.)","RWA",22,"UKMO"
"290","Jun",0,"CDDs_worldclim (1970-2000 avg.)","SYC",22,"UKMO"
"291","Jun",6.30792140960693,"CDDs_worldclim (1970-2000 avg.)","ZAF",22,"UKMO"
"292","Jun",0,"CDDs_worldclim (1970-2000 avg.)","LSO",22,"UKMO"
"293","Jun",429.90869140625,"CDDs_worldclim (1970-2000 avg.)","BWA",22,"UKMO"
"294","Jun",7631.5654296875,"CDDs_worldclim (1970-2000 avg.)","SEN",22,"UKMO"
"295","Jun",828.863098144531,"CDDs_worldclim (1970-2000 avg.)","SLE",22,"UKMO"
"296","Jun",11776.25390625,"CDDs_worldclim (1970-2000 avg.)","SOM",22,"UKMO"
"297","Jun",99139.140625,"CDDs_worldclim (1970-2000 avg.)","SDN",22,"UKMO"
"298","Jun",612.238159179688,"CDDs_worldclim (1970-2000 avg.)","TGO",22,"UKMO"
"299","Jun",0,"CDDs_worldclim (1970-2000 avg.)","STP",22,"UKMO"
"300","Jun",2239.06005859375,"CDDs_worldclim (1970-2000 avg.)","TZA",22,"UKMO"
"301","Jun",667.648254394531,"CDDs_worldclim (1970-2000 avg.)","UGA",22,"UKMO"
"302","Jun",8628.845703125,"CDDs_worldclim (1970-2000 avg.)","BFA",22,"UKMO"
"303","Jun",111.039779663086,"CDDs_worldclim (1970-2000 avg.)","NAM",22,"UKMO"
"304","Jun",0.0358726792037487,"CDDs_worldclim (1970-2000 avg.)","SWZ",22,"UKMO"
"305","Jun",502.000946044922,"CDDs_worldclim (1970-2000 avg.)","ZMB",22,"UKMO"
"306","Jun",94.9130477905273,"CDDs_worldclim (1970-2000 avg.)","ZWE",22,"UKMO"
"307","Jul",2742.80737304688,"CDDs_worldclim (1970-2000 avg.)","AGO",22,"UKMO"
"308","Jul",0,"CDDs_worldclim (1970-2000 avg.)","BHR",22,"UKMO"
"309","Jul",885.567138671875,"CDDs_worldclim (1970-2000 avg.)","BEN",22,"UKMO"
"310","Jul",1288.25549316406,"CDDs_worldclim (1970-2000 avg.)","COG",22,"UKMO"
"311","Jul",12195.005859375,"CDDs_worldclim (1970-2000 avg.)","COD",22,"UKMO"
"312","Jul",46.9441757202148,"CDDs_worldclim (1970-2000 avg.)","BDI",22,"UKMO"
"313","Jul",1424.5751953125,"CDDs_worldclim (1970-2000 avg.)","CMR",22,"UKMO"
"314","Jul",44430.71875,"CDDs_worldclim (1970-2000 avg.)","TCD",22,"UKMO"
"315","Jul",0,"CDDs_worldclim (1970-2000 avg.)","COM",22,"UKMO"
"316","Jul",3172.47119140625,"CDDs_worldclim (1970-2000 avg.)","CAF",22,"UKMO"
"317","Jul",0,"CDDs_worldclim (1970-2000 avg.)","CPV",22,"UKMO"
"318","Jul",1369.72729492188,"CDDs_worldclim (1970-2000 avg.)","DJI",22,"UKMO"
"319","Jul",19.9422988891602,"CDDs_worldclim (1970-2000 avg.)","GNQ",22,"UKMO"
"320","Jul",3168.63647460938,"CDDs_worldclim (1970-2000 avg.)","ERI",22,"UKMO"
"321","Jul",10258.97265625,"CDDs_worldclim (1970-2000 avg.)","ETH",22,"UKMO"
"322","Jul",194.633865356445,"CDDs_worldclim (1970-2000 avg.)","GMB",22,"UKMO"
"323","Jul",235.623001098633,"CDDs_worldclim (1970-2000 avg.)","GAB",22,"UKMO"
"324","Jul",1448.82397460938,"CDDs_worldclim (1970-2000 avg.)","GHA",22,"UKMO"
"325","Jul",2035.23608398438,"CDDs_worldclim (1970-2000 avg.)","GIN",22,"UKMO"
"326","Jul",1686.14440917969,"CDDs_worldclim (1970-2000 avg.)","CIV",22,"UKMO"
"327","Jul",3633.83666992188,"CDDs_worldclim (1970-2000 avg.)","KEN",22,"UKMO"
"328","Jul",599.216491699219,"CDDs_worldclim (1970-2000 avg.)","LBR",22,"UKMO"
"329","Jul",1740.40222167969,"CDDs_worldclim (1970-2000 avg.)","MDG",22,"UKMO"
"330","Jul",45131.4296875,"CDDs_worldclim (1970-2000 avg.)","MLI",22,"UKMO"
"331","Jul",61033.76171875,"CDDs_worldclim (1970-2000 avg.)","MRT",22,"UKMO"
"332","Jul",0,"CDDs_worldclim (1970-2000 avg.)","MLT",22,"UKMO"
"333","Jul",1465.50988769531,"CDDs_worldclim (1970-2000 avg.)","MOZ",22,"UKMO"
"334","Jul",19.8327903747559,"CDDs_worldclim (1970-2000 avg.)","MWI",22,"UKMO"
"335","Jul",47866.5703125,"CDDs_worldclim (1970-2000 avg.)","NER",22,"UKMO"
"336","Jul",0,"CDDs_worldclim (1970-2000 avg.)","MYT",22,"UKMO"
"337","Jul",0,"CDDs_worldclim (1970-2000 avg.)","ATF",22,"UKMO"
"338","Jul",8409.8349609375,"CDDs_worldclim (1970-2000 avg.)","NGA",22,"UKMO"
"339","Jul",354.645660400391,"CDDs_worldclim (1970-2000 avg.)","GNB",22,"UKMO"
"340","Jul",10.9332752227783,"CDDs_worldclim (1970-2000 avg.)","RWA",22,"UKMO"
"341","Jul",0,"CDDs_worldclim (1970-2000 avg.)","SYC",22,"UKMO"
"342","Jul",7.25224637985229,"CDDs_worldclim (1970-2000 avg.)","ZAF",22,"UKMO"
"343","Jul",0,"CDDs_worldclim (1970-2000 avg.)","LSO",22,"UKMO"
"344","Jul",375.770538330078,"CDDs_worldclim (1970-2000 avg.)","BWA",22,"UKMO"
"345","Jul",4831.9228515625,"CDDs_worldclim (1970-2000 avg.)","SEN",22,"UKMO"
"346","Jul",491.081085205078,"CDDs_worldclim (1970-2000 avg.)","SLE",22,"UKMO"
"347","Jul",9648.7626953125,"CDDs_worldclim (1970-2000 avg.)","SOM",22,"UKMO"
"348","Jul",76558.6171875,"CDDs_worldclim (1970-2000 avg.)","SDN",22,"UKMO"
"349","Jul",324.385131835938,"CDDs_worldclim (1970-2000 avg.)","TGO",22,"UKMO"
"350","Jul",0,"CDDs_worldclim (1970-2000 avg.)","STP",22,"UKMO"
"351","Jul",2078.10546875,"CDDs_worldclim (1970-2000 avg.)","TZA",22,"UKMO"
"352","Jul",421.678771972656,"CDDs_worldclim (1970-2000 avg.)","UGA",22,"UKMO"
"353","Jul",4821.4931640625,"CDDs_worldclim (1970-2000 avg.)","BFA",22,"UKMO"
"354","Jul",85.2235717773438,"CDDs_worldclim (1970-2000 avg.)","NAM",22,"UKMO"
"355","Jul",0.0564785413444042,"CDDs_worldclim (1970-2000 avg.)","SWZ",22,"UKMO"
"356","Jul",513.487121582031,"CDDs_worldclim (1970-2000 avg.)","ZMB",22,"UKMO"
"357","Jul",94.7449188232422,"CDDs_worldclim (1970-2000 avg.)","ZWE",22,"UKMO"
"358","Aug",6062.3115234375,"CDDs_worldclim (1970-2000 avg.)","AGO",22,"UKMO"
"359","Aug",0,"CDDs_worldclim (1970-2000 avg.)","BHR",22,"UKMO"
"360","Aug",678.39111328125,"CDDs_worldclim (1970-2000 avg.)","BEN",22,"UKMO"
"361","Aug",1578.27136230469,"CDDs_worldclim (1970-2000 avg.)","COG",22,"UKMO"
"362","Aug",14016.826171875,"CDDs_worldclim (1970-2000 avg.)","COD",22,"UKMO"
"363","Aug",74.0010070800781,"CDDs_worldclim (1970-2000 avg.)","BDI",22,"UKMO"
"364","Aug",1141.41564941406,"CDDs_worldclim (1970-2000 avg.)","CMR",22,"UKMO"
"365","Aug",35841.546875,"CDDs_worldclim (1970-2000 avg.)","TCD",22,"UKMO"
"366","Aug",0,"CDDs_worldclim (1970-2000 avg.)","COM",22,"UKMO"
"367","Aug",3402.44116210938,"CDDs_worldclim (1970-2000 avg.)","CAF",22,"UKMO"
"368","Aug",0,"CDDs_worldclim (1970-2000 avg.)","CPV",22,"UKMO"
"369","Aug",1249.85217285156,"CDDs_worldclim (1970-2000 avg.)","DJI",22,"UKMO"
"370","Aug",23.1652355194092,"CDDs_worldclim (1970-2000 avg.)","GNQ",22,"UKMO"
"371","Aug",2741.23217773438,"CDDs_worldclim (1970-2000 avg.)","ERI",22,"UKMO"
"372","Aug",9828.787109375,"CDDs_worldclim (1970-2000 avg.)","ETH",22,"UKMO"
"373","Aug",140.168441772461,"CDDs_worldclim (1970-2000 avg.)","GMB",22,"UKMO"
"374","Aug",377.362731933594,"CDDs_worldclim (1970-2000 avg.)","GAB",22,"UKMO"
"375","Aug",1133.89624023438,"CDDs_worldclim (1970-2000 avg.)","GHA",22,"UKMO"
"376","Aug",1558.61584472656,"CDDs_worldclim (1970-2000 avg.)","GIN",22,"UKMO"
"377","Aug",1475.50988769531,"CDDs_worldclim (1970-2000 avg.)","CIV",22,"UKMO"
"378","Aug",4048.00341796875,"CDDs_worldclim (1970-2000 avg.)","KEN",22,"UKMO"
"379","Aug",546.62744140625,"CDDs_worldclim (1970-2000 avg.)","LBR",22,"UKMO"
"380","Aug",2451.47412109375,"CDDs_worldclim (1970-2000 avg.)","MDG",22,"UKMO"
"381","Aug",35904.6328125,"CDDs_worldclim (1970-2000 avg.)","MLI",22,"UKMO"
"382","Aug",54315.25,"CDDs_worldclim (1970-2000 avg.)","MRT",22,"UKMO"
"383","Aug",0,"CDDs_worldclim (1970-2000 avg.)","MLT",22,"UKMO"
"384","Aug",3823.13110351562,"CDDs_worldclim (1970-2000 avg.)","MOZ",22,"UKMO"
"385","Aug",137.225570678711,"CDDs_worldclim (1970-2000 avg.)","MWI",22,"UKMO"
"386","Aug",40938.484375,"CDDs_worldclim (1970-2000 avg.)","NER",22,"UKMO"
"387","Aug",0,"CDDs_worldclim (1970-2000 avg.)","MYT",22,"UKMO"
"388","Aug",0,"CDDs_worldclim (1970-2000 avg.)","ATF",22,"UKMO"
"389","Aug",5677.63623046875,"CDDs_worldclim (1970-2000 avg.)","NGA",22,"UKMO"
"390","Aug",266.87451171875,"CDDs_worldclim (1970-2000 avg.)","GNB",22,"UKMO"
"391","Aug",27.1135501861572,"CDDs_worldclim (1970-2000 avg.)","RWA",22,"UKMO"
"392","Aug",0,"CDDs_worldclim (1970-2000 avg.)","SYC",22,"UKMO"
"393","Aug",134.335479736328,"CDDs_worldclim (1970-2000 avg.)","ZAF",22,"UKMO"
"394","Aug",0,"CDDs_worldclim (1970-2000 avg.)","LSO",22,"UKMO"
"395","Aug",2811.001953125,"CDDs_worldclim (1970-2000 avg.)","BWA",22,"UKMO"
"396","Aug",3696.00732421875,"CDDs_worldclim (1970-2000 avg.)","SEN",22,"UKMO"
"397","Aug",383.549499511719,"CDDs_worldclim (1970-2000 avg.)","SLE",22,"UKMO"
"398","Aug",10070.275390625,"CDDs_worldclim (1970-2000 avg.)","SOM",22,"UKMO"
"399","Aug",68522.484375,"CDDs_worldclim (1970-2000 avg.)","SDN",22,"UKMO"
"400","Aug",272.718933105469,"CDDs_worldclim (1970-2000 avg.)","TGO",22,"UKMO"
"401","Aug",0,"CDDs_worldclim (1970-2000 avg.)","STP",22,"UKMO"
"402","Aug",3086.0078125,"CDDs_worldclim (1970-2000 avg.)","TZA",22,"UKMO"
"403","Aug",512.922119140625,"CDDs_worldclim (1970-2000 avg.)","UGA",22,"UKMO"
"404","Aug",3135.61010742188,"CDDs_worldclim (1970-2000 avg.)","BFA",22,"UKMO"
"405","Aug",1684.91564941406,"CDDs_worldclim (1970-2000 avg.)","NAM",22,"UKMO"
"406","Aug",12.1081552505493,"CDDs_worldclim (1970-2000 avg.)","SWZ",22,"UKMO"
"407","Aug",3343.88623046875,"CDDs_worldclim (1970-2000 avg.)","ZMB",22,"UKMO"
"408","Aug",828.759643554688,"CDDs_worldclim (1970-2000 avg.)","ZWE",22,"UKMO"
"409","Sep",10647.73046875,"CDDs_worldclim (1970-2000 avg.)","AGO",22,"UKMO"
"410","Sep",0,"CDDs_worldclim (1970-2000 avg.)","BHR",22,"UKMO"
"411","Sep",985.3896484375,"CDDs_worldclim (1970-2000 avg.)","BEN",22,"UKMO"
"412","Sep",1982.49243164062,"CDDs_worldclim (1970-2000 avg.)","COG",22,"UKMO"
"413","Sep",16863.08984375,"CDDs_worldclim (1970-2000 avg.)","COD",22,"UKMO"
"414","Sep",85.0188140869141,"CDDs_worldclim (1970-2000 avg.)","BDI",22,"UKMO"
"415","Sep",1938.48974609375,"CDDs_worldclim (1970-2000 avg.)","CMR",22,"UKMO"
"416","Sep",39832.3046875,"CDDs_worldclim (1970-2000 avg.)","TCD",22,"UKMO"
"417","Sep",0,"CDDs_worldclim (1970-2000 avg.)","COM",22,"UKMO"
"418","Sep",4223.49609375,"CDDs_worldclim (1970-2000 avg.)","CAF",22,"UKMO"
"419","Sep",0,"CDDs_worldclim (1970-2000 avg.)","CPV",22,"UKMO"
"420","Sep",1069.06689453125,"CDDs_worldclim (1970-2000 avg.)","DJI",22,"UKMO"
"421","Sep",48.4736251831055,"CDDs_worldclim (1970-2000 avg.)","GNQ",22,"UKMO"
"422","Sep",2899.39331054688,"CDDs_worldclim (1970-2000 avg.)","ERI",22,"UKMO"
"423","Sep",11960.5185546875,"CDDs_worldclim (1970-2000 avg.)","ETH",22,"UKMO"
"424","Sep",160.809509277344,"CDDs_worldclim (1970-2000 avg.)","GMB",22,"UKMO"
"425","Sep",1043.41833496094,"CDDs_worldclim (1970-2000 avg.)","GAB",22,"UKMO"
"426","Sep",1814.92700195312,"CDDs_worldclim (1970-2000 avg.)","GHA",22,"UKMO"
"427","Sep",2225.04565429688,"CDDs_worldclim (1970-2000 avg.)","GIN",22,"UKMO"
"428","Sep",2188.1484375,"CDDs_worldclim (1970-2000 avg.)","CIV",22,"UKMO"
"429","Sep",5901.49267578125,"CDDs_worldclim (1970-2000 avg.)","KEN",22,"UKMO"
"430","Sep",721.303039550781,"CDDs_worldclim (1970-2000 avg.)","LBR",22,"UKMO"
"431","Sep",3964.80517578125,"CDDs_worldclim (1970-2000 avg.)","MDG",22,"UKMO"
"432","Sep",39109.78515625,"CDDs_worldclim (1970-2000 avg.)","MLI",22,"UKMO"
"433","Sep",49523.9296875,"CDDs_worldclim (1970-2000 avg.)","MRT",22,"UKMO"
"434","Sep",0,"CDDs_worldclim (1970-2000 avg.)","MLT",22,"UKMO"
"435","Sep",7694.0966796875,"CDDs_worldclim (1970-2000 avg.)","MOZ",22,"UKMO"
"436","Sep",621.605041503906,"CDDs_worldclim (1970-2000 avg.)","MWI",22,"UKMO"
"437","Sep",43087.078125,"CDDs_worldclim (1970-2000 avg.)","NER",22,"UKMO"
"438","Sep",0,"CDDs_worldclim (1970-2000 avg.)","MYT",22,"UKMO"
"439","Sep",0,"CDDs_worldclim (1970-2000 avg.)","ATF",22,"UKMO"
"440","Sep",8876.1259765625,"CDDs_worldclim (1970-2000 avg.)","NGA",22,"UKMO"
"441","Sep",364.175537109375,"CDDs_worldclim (1970-2000 avg.)","GNB",22,"UKMO"
"442","Sep",25.0749473571777,"CDDs_worldclim (1970-2000 avg.)","RWA",22,"UKMO"
"443","Sep",0,"CDDs_worldclim (1970-2000 avg.)","SYC",22,"UKMO"
"444","Sep",1491.74865722656,"CDDs_worldclim (1970-2000 avg.)","ZAF",22,"UKMO"
"445","Sep",0,"CDDs_worldclim (1970-2000 avg.)","LSO",22,"UKMO"
"446","Sep",7721.5927734375,"CDDs_worldclim (1970-2000 avg.)","BWA",22,"UKMO"
"447","Sep",4103.78076171875,"CDDs_worldclim (1970-2000 avg.)","SEN",22,"UKMO"
"448","Sep",603.968688964844,"CDDs_worldclim (1970-2000 avg.)","SLE",22,"UKMO"
"449","Sep",12243.3447265625,"CDDs_worldclim (1970-2000 avg.)","SOM",22,"UKMO"
"450","Sep",74415.8046875,"CDDs_worldclim (1970-2000 avg.)","SDN",22,"UKMO"
"451","Sep",412.903411865234,"CDDs_worldclim (1970-2000 avg.)","TGO",22,"UKMO"
"452","Sep",0,"CDDs_worldclim (1970-2000 avg.)","STP",22,"UKMO"
"453","Sep",4962.875,"CDDs_worldclim (1970-2000 avg.)","TZA",22,"UKMO"
"454","Sep",840.712524414062,"CDDs_worldclim (1970-2000 avg.)","UGA",22,"UKMO"
"455","Sep",4482.5166015625,"CDDs_worldclim (1970-2000 avg.)","BFA",22,"UKMO"
"456","Sep",5861.935546875,"CDDs_worldclim (1970-2000 avg.)","NAM",22,"UKMO"
"457","Sep",45.5966720581055,"CDDs_worldclim (1970-2000 avg.)","SWZ",22,"UKMO"
"458","Sep",8525.6923828125,"CDDs_worldclim (1970-2000 avg.)","ZMB",22,"UKMO"
"459","Sep",3044.56176757812,"CDDs_worldclim (1970-2000 avg.)","ZWE",22,"UKMO"
"460","Oct",10829.24609375,"CDDs_worldclim (1970-2000 avg.)","AGO",22,"UKMO"
"461","Oct",0,"CDDs_worldclim (1970-2000 avg.)","BHR",22,"UKMO"
"462","Oct",1768.81201171875,"CDDs_worldclim (1970-2000 avg.)","BEN",22,"UKMO"
"463","Oct",2372.22875976562,"CDDs_worldclim (1970-2000 avg.)","COG",22,"UKMO"
"464","Oct",16070.4609375,"CDDs_worldclim (1970-2000 avg.)","COD",22,"UKMO"
"465","Oct",55.3011207580566,"CDDs_worldclim (1970-2000 avg.)","BDI",22,"UKMO"
"466","Oct",3198.93139648438,"CDDs_worldclim (1970-2000 avg.)","CMR",22,"UKMO"
"467","Oct",36222.51171875,"CDDs_worldclim (1970-2000 avg.)","TCD",22,"UKMO"
"468","Oct",0,"CDDs_worldclim (1970-2000 avg.)","COM",22,"UKMO"
"469","Oct",5334.6884765625,"CDDs_worldclim (1970-2000 avg.)","CAF",22,"UKMO"
"470","Oct",0,"CDDs_worldclim (1970-2000 avg.)","CPV",22,"UKMO"
"471","Oct",549.281616210938,"CDDs_worldclim (1970-2000 avg.)","DJI",22,"UKMO"
"472","Oct",72.0223159790039,"CDDs_worldclim (1970-2000 avg.)","GNQ",22,"UKMO"
"473","Oct",2431.48095703125,"CDDs_worldclim (1970-2000 avg.)","ERI",22,"UKMO"
"474","Oct",9916.619140625,"CDDs_worldclim (1970-2000 avg.)","ETH",22,"UKMO"
"475","Oct",227.883255004883,"CDDs_worldclim (1970-2000 avg.)","GMB",22,"UKMO"
"476","Oct",1506.84912109375,"CDDs_worldclim (1970-2000 avg.)","GAB",22,"UKMO"
"477","Oct",3185.96313476562,"CDDs_worldclim (1970-2000 avg.)","GHA",22,"UKMO"
"478","Oct",3179.35034179688,"CDDs_worldclim (1970-2000 avg.)","GIN",22,"UKMO"
"479","Oct",3120.50952148438,"CDDs_worldclim (1970-2000 avg.)","CIV",22,"UKMO"
"480","Oct",7167.99609375,"CDDs_worldclim (1970-2000 avg.)","KEN",22,"UKMO"
"481","Oct",1132.84265136719,"CDDs_worldclim (1970-2000 avg.)","LBR",22,"UKMO"
"482","Oct",6300.822265625,"CDDs_worldclim (1970-2000 avg.)","MDG",22,"UKMO"
"483","Oct",38581.2109375,"CDDs_worldclim (1970-2000 avg.)","MLI",22,"UKMO"
"484","Oct",37671.4765625,"CDDs_worldclim (1970-2000 avg.)","MRT",22,"UKMO"
"485","Oct",0,"CDDs_worldclim (1970-2000 avg.)","MLT",22,"UKMO"
"486","Oct",12685.6162109375,"CDDs_worldclim (1970-2000 avg.)","MOZ",22,"UKMO"
"487","Oct",1200.67846679688,"CDDs_worldclim (1970-2000 avg.)","MWI",22,"UKMO"
"488","Oct",35894.28515625,"CDDs_worldclim (1970-2000 avg.)","NER",22,"UKMO"
"489","Oct",0,"CDDs_worldclim (1970-2000 avg.)","MYT",22,"UKMO"
"490","Oct",0,"CDDs_worldclim (1970-2000 avg.)","ATF",22,"UKMO"
"491","Oct",14459.505859375,"CDDs_worldclim (1970-2000 avg.)","NGA",22,"UKMO"
"492","Oct",558.660766601562,"CDDs_worldclim (1970-2000 avg.)","GNB",22,"UKMO"
"493","Oct",6.63796758651733,"CDDs_worldclim (1970-2000 avg.)","RWA",22,"UKMO"
"494","Oct",0,"CDDs_worldclim (1970-2000 avg.)","SYC",22,"UKMO"
"495","Oct",4000.08227539062,"CDDs_worldclim (1970-2000 avg.)","ZAF",22,"UKMO"
"496","Oct",0,"CDDs_worldclim (1970-2000 avg.)","LSO",22,"UKMO"
"497","Oct",11666.5966796875,"CDDs_worldclim (1970-2000 avg.)","BWA",22,"UKMO"
"498","Oct",5751.46630859375,"CDDs_worldclim (1970-2000 avg.)","SEN",22,"UKMO"
"499","Oct",826.464538574219,"CDDs_worldclim (1970-2000 avg.)","SLE",22,"UKMO"
"500","Oct",10348.9404296875,"CDDs_worldclim (1970-2000 avg.)","SOM",22,"UKMO"
"501","Oct",69224.7890625,"CDDs_worldclim (1970-2000 avg.)","SDN",22,"UKMO"
"502","Oct",719.934387207031,"CDDs_worldclim (1970-2000 avg.)","TGO",22,"UKMO"
"503","Oct",0,"CDDs_worldclim (1970-2000 avg.)","STP",22,"UKMO"
"504","Oct",6768.3369140625,"CDDs_worldclim (1970-2000 avg.)","TZA",22,"UKMO"
"505","Oct",926.146606445312,"CDDs_worldclim (1970-2000 avg.)","UGA",22,"UKMO"
"506","Oct",7812.1826171875,"CDDs_worldclim (1970-2000 avg.)","BFA",22,"UKMO"
"507","Oct",8758.974609375,"CDDs_worldclim (1970-2000 avg.)","NAM",22,"UKMO"
"508","Oct",73.9782485961914,"CDDs_worldclim (1970-2000 avg.)","SWZ",22,"UKMO"
"509","Oct",10593.7919921875,"CDDs_worldclim (1970-2000 avg.)","ZMB",22,"UKMO"
"510","Oct",4921.49462890625,"CDDs_worldclim (1970-2000 avg.)","ZWE",22,"UKMO"
"511","Nov",7529.6533203125,"CDDs_worldclim (1970-2000 avg.)","AGO",22,"UKMO"
"512","Nov",0,"CDDs_worldclim (1970-2000 avg.)","BHR",22,"UKMO"
"513","Nov",2456.1025390625,"CDDs_worldclim (1970-2000 avg.)","BEN",22,"UKMO"
"514","Nov",2327.34326171875,"CDDs_worldclim (1970-2000 avg.)","COG",22,"UKMO"
"515","Nov",13837.1318359375,"CDDs_worldclim (1970-2000 avg.)","COD",22,"UKMO"
"516","Nov",24.9526062011719,"CDDs_worldclim (1970-2000 avg.)","BDI",22,"UKMO"
"517","Nov",4041.810546875,"CDDs_worldclim (1970-2000 avg.)","CMR",22,"UKMO"
"518","Nov",21853.25,"CDDs_worldclim (1970-2000 avg.)","TCD",22,"UKMO"
"519","Nov",0,"CDDs_worldclim (1970-2000 avg.)","COM",22,"UKMO"
"520","Nov",6503.96337890625,"CDDs_worldclim (1970-2000 avg.)","CAF",22,"UKMO"
"521","Nov",0,"CDDs_worldclim (1970-2000 avg.)","CPV",22,"UKMO"
"522","Nov",246.471633911133,"CDDs_worldclim (1970-2000 avg.)","DJI",22,"UKMO"
"523","Nov",77.9005661010742,"CDDs_worldclim (1970-2000 avg.)","GNQ",22,"UKMO"
"524","Nov",1602.67761230469,"CDDs_worldclim (1970-2000 avg.)","ERI",22,"UKMO"
"525","Nov",8791.0439453125,"CDDs_worldclim (1970-2000 avg.)","ETH",22,"UKMO"
"526","Nov",196.973526000977,"CDDs_worldclim (1970-2000 avg.)","GMB",22,"UKMO"
"527","Nov",1512.52978515625,"CDDs_worldclim (1970-2000 avg.)","GAB",22,"UKMO"
"528","Nov",4500.6943359375,"CDDs_worldclim (1970-2000 avg.)","GHA",22,"UKMO"
"529","Nov",3707.15698242188,"CDDs_worldclim (1970-2000 avg.)","GIN",22,"UKMO"
"530","Nov",4250.80126953125,"CDDs_worldclim (1970-2000 avg.)","CIV",22,"UKMO"
"531","Nov",6655.95068359375,"CDDs_worldclim (1970-2000 avg.)","KEN",22,"UKMO"
"532","Nov",1222.99462890625,"CDDs_worldclim (1970-2000 avg.)","LBR",22,"UKMO"
"533","Nov",7925.56787109375,"CDDs_worldclim (1970-2000 avg.)","MDG",22,"UKMO"
"534","Nov",20348.544921875,"CDDs_worldclim (1970-2000 avg.)","MLI",22,"UKMO"
"535","Nov",15943.0419921875,"CDDs_worldclim (1970-2000 avg.)","MRT",22,"UKMO"
"536","Nov",0,"CDDs_worldclim (1970-2000 avg.)","MLT",22,"UKMO"
"537","Nov",14058.240234375,"CDDs_worldclim (1970-2000 avg.)","MOZ",22,"UKMO"
"538","Nov",1232.92492675781,"CDDs_worldclim (1970-2000 avg.)","MWI",22,"UKMO"
"539","Nov",15717.7138671875,"CDDs_worldclim (1970-2000 avg.)","NER",22,"UKMO"
"540","Nov",0,"CDDs_worldclim (1970-2000 avg.)","MYT",22,"UKMO"
"541","Nov",0,"CDDs_worldclim (1970-2000 avg.)","ATF",22,"UKMO"
"542","Nov",15175.09375,"CDDs_worldclim (1970-2000 avg.)","NGA",22,"UKMO"
"543","Nov",549.295471191406,"CDDs_worldclim (1970-2000 avg.)","GNB",22,"UKMO"
"544","Nov",0.311198323965073,"CDDs_worldclim (1970-2000 avg.)","RWA",22,"UKMO"
"545","Nov",0,"CDDs_worldclim (1970-2000 avg.)","SYC",22,"UKMO"
"546","Nov",6837.8740234375,"CDDs_worldclim (1970-2000 avg.)","ZAF",22,"UKMO"
"547","Nov",0.781453490257263,"CDDs_worldclim (1970-2000 avg.)","LSO",22,"UKMO"
"548","Nov",11576.130859375,"CDDs_worldclim (1970-2000 avg.)","BWA",22,"UKMO"
"549","Nov",4649.138671875,"CDDs_worldclim (1970-2000 avg.)","SEN",22,"UKMO"
"550","Nov",1000.52331542969,"CDDs_worldclim (1970-2000 avg.)","SLE",22,"UKMO"
"551","Nov",9319.806640625,"CDDs_worldclim (1970-2000 avg.)","SOM",22,"UKMO"
"552","Nov",43444.734375,"CDDs_worldclim (1970-2000 avg.)","SDN",22,"UKMO"
"553","Nov",1103.86352539062,"CDDs_worldclim (1970-2000 avg.)","TGO",22,"UKMO"
"554","Nov",0,"CDDs_worldclim (1970-2000 avg.)","STP",22,"UKMO"
"555","Nov",6713.01123046875,"CDDs_worldclim (1970-2000 avg.)","TZA",22,"UKMO"
"556","Nov",1170.64392089844,"CDDs_worldclim (1970-2000 avg.)","UGA",22,"UKMO"
"557","Nov",7469.9345703125,"CDDs_worldclim (1970-2000 avg.)","BFA",22,"UKMO"
"558","Nov",9751.9267578125,"CDDs_worldclim (1970-2000 avg.)","NAM",22,"UKMO"
"559","Nov",90.6709442138672,"CDDs_worldclim (1970-2000 avg.)","SWZ",22,"UKMO"
"560","Nov",7446.1884765625,"CDDs_worldclim (1970-2000 avg.)","ZMB",22,"UKMO"
"561","Nov",3900.89013671875,"CDDs_worldclim (1970-2000 avg.)","ZWE",22,"UKMO"
"562","Dec",5845.9404296875,"CDDs_worldclim (1970-2000 avg.)","AGO",22,"UKMO"
"563","Dec",0,"CDDs_worldclim (1970-2000 avg.)","BHR",22,"UKMO"
"564","Dec",2165.24438476562,"CDDs_worldclim (1970-2000 avg.)","BEN",22,"UKMO"
"565","Dec",2285.79248046875,"CDDs_worldclim (1970-2000 avg.)","COG",22,"UKMO"
"566","Dec",13525.9931640625,"CDDs_worldclim (1970-2000 avg.)","COD",22,"UKMO"
"567","Dec",24.3187999725342,"CDDs_worldclim (1970-2000 avg.)","BDI",22,"UKMO"
"568","Dec",3984.3095703125,"CDDs_worldclim (1970-2000 avg.)","CMR",22,"UKMO"
"569","Dec",13948.7158203125,"CDDs_worldclim (1970-2000 avg.)","TCD",22,"UKMO"
"570","Dec",0,"CDDs_worldclim (1970-2000 avg.)","COM",22,"UKMO"
"571","Dec",7179.5361328125,"CDDs_worldclim (1970-2000 avg.)","CAF",22,"UKMO"
"572","Dec",0,"CDDs_worldclim (1970-2000 avg.)","CPV",22,"UKMO"
"573","Dec",123.034736633301,"CDDs_worldclim (1970-2000 avg.)","DJI",22,"UKMO"
"574","Dec",92.3324890136719,"CDDs_worldclim (1970-2000 avg.)","GNQ",22,"UKMO"
"575","Dec",968.000427246094,"CDDs_worldclim (1970-2000 avg.)","ERI",22,"UKMO"
